Time,Date,Total
00:00:00,2018-11-21,3189
00:15:00,2018-11-21,567
00:30:00,2018-11-21,511
00:45:00,2018-11-21,454
01:00:00,2018-11-21,573
01:15:00,2018-11-21,529
01:30:00,2018-11-21,647
01:45:00,2018-11-21,518
02:00:00,2018-11-21,585
02:15:00,2018-11-21,738
02:30:00,2018-11-21,526
02:45:00,2018-11-21,554
03:00:00,2018-11-21,673
03:15:00,2018-11-21,539
03:30:00,2018-11-21,584
03:45:00,2018-11-21,508
04:00:00,2018-11-21,666
04:15:00,2018-11-21,540
04:30:00,2018-11-21,501
04:45:00,2018-11-21,486
05:00:00,2018-11-21,843
05:15:00,2018-11-21,590
05:30:00,2018-11-21,636
05:45:00,2018-11-21,612
06:00:00,2018-11-21,794
06:15:00,2018-11-21,686
06:30:00,2018-11-21,615
06:45:00,2018-11-21,620
07:00:00,2018-11-21,901
07:15:00,2018-11-21,864
07:30:00,2018-11-21,1111
07:45:00,2018-11-21,1877
08:00:00,2018-11-21,1985
08:15:00,2018-11-21,1769
08:30:00,2018-11-21,1735
08:45:00,2018-11-21,1662
09:00:00,2018-11-21,1743
09:15:00,2018-11-21,1644
09:30:00,2018-11-21,1675
09:45:00,2018-11-21,1221
10:00:00,2018-11-21,1371
10:15:00,2018-11-21,1309
10:30:00,2018-11-21,1101
10:45:00,2018-11-21,1727
11:00:00,2018-11-21,1498
11:15:00,2018-11-21,1632
11:30:00,2018-11-21,1595
11:45:00,2018-11-21,1030
12:00:00,2018-11-21,3607
12:15:00,2018-11-21,2419
12:30:00,2018-11-21,1164
12:45:00,2018-11-21,1260
13:00:00,2018-11-21,1285
13:15:00,2018-11-21,1349
13:30:00,2018-11-21,1370
13:45:00,2018-11-21,1299
14:00:00,2018-11-21,1402
14:15:00,2018-11-21,1454
14:30:00,2018-11-21,1469
14:45:00,2018-11-21,1532
15:00:00,2018-11-21,1242
15:15:00,2018-11-21,1228
15:30:00,2018-11-21,1544
15:45:00,2018-11-21,1379
16:00:00,2018-11-21,1411
16:15:00,2018-11-21,1281
16:30:00,2018-11-21,840
16:45:00,2018-11-21,890
17:00:00,2018-11-21,751
17:15:00,2018-11-21,784
17:30:00,2018-11-21,590
17:45:00,2018-11-21,727
18:00:00,2018-11-21,632
18:15:00,2018-11-21,587
18:30:00,2018-11-21,526
18:45:00,2018-11-21,517
19:00:00,2018-11-21,624
19:15:00,2018-11-21,703
19:30:00,2018-11-21,549
19:45:00,2018-11-21,537
20:00:00,2018-11-21,604
20:15:00,2018-11-21,591
20:30:00,2018-11-21,497
20:45:00,2018-11-21,595
21:00:00,2018-11-21,633
21:15:00,2018-11-21,498
21:30:00,2018-11-21,706
21:45:00,2018-11-21,460
22:00:00,2018-11-21,556
22:15:00,2018-11-21,543
22:30:00,2018-11-21,449
22:45:00,2018-11-21,387
23:00:00,2018-11-21,485
23:15:00,2018-11-21,560
23:30:00,2018-11-21,400
23:45:00,2018-11-21,476
