Time,Date,Total
00:00:00,2018-12-25,8430
00:15:00,2018-12-25,6913
00:30:00,2018-12-25,535
00:45:00,2018-12-25,392
01:00:00,2018-12-25,394
01:15:00,2018-12-25,494
01:30:00,2018-12-25,637
01:45:00,2018-12-25,572
02:00:00,2018-12-25,599
02:15:00,2018-12-25,544
02:30:00,2018-12-25,674
02:45:00,2018-12-25,633
03:00:00,2018-12-25,553
03:15:00,2018-12-25,542
03:30:00,2018-12-25,568
03:45:00,2018-12-25,641
04:00:00,2018-12-25,411
04:15:00,2018-12-25,505
04:30:00,2018-12-25,547
04:45:00,2018-12-25,412
05:00:00,2018-12-25,486
05:15:00,2018-12-25,493
05:30:00,2018-12-25,610
05:45:00,2018-12-25,578
06:00:00,2018-12-25,601
06:15:00,2018-12-25,488
06:30:00,2018-12-25,517
06:45:00,2018-12-25,633
07:00:00,2018-12-25,706
07:15:00,2018-12-25,564
07:30:00,2018-12-25,588
07:45:00,2018-12-25,580
08:00:00,2018-12-25,746
08:15:00,2018-12-25,566
08:30:00,2018-12-25,686
08:45:00,2018-12-25,442
09:00:00,2018-12-25,653
09:15:00,2018-12-25,596
09:30:00,2018-12-25,738
09:45:00,2018-12-25,535
10:00:00,2018-12-25,589
10:15:00,2018-12-25,651
10:30:00,2018-12-25,629
10:45:00,2018-12-25,450
11:00:00,2018-12-25,549
11:15:00,2018-12-25,565
11:30:00,2018-12-25,491
11:45:00,2018-12-25,493
12:00:00,2018-12-25,728
12:15:00,2018-12-25,8634
12:30:00,2018-12-25,7485
12:45:00,2018-12-25,582
13:00:00,2018-12-25,505
13:15:00,2018-12-25,510
13:30:00,2018-12-25,632
13:45:00,2018-12-25,512
14:00:00,2018-12-25,522
14:15:00,2018-12-25,520
14:30:00,2018-12-25,638
14:45:00,2018-12-25,574
15:00:00,2018-12-25,575
15:15:00,2018-12-25,561
15:30:00,2018-12-25,643
15:45:00,2018-12-25,566
16:00:00,2018-12-25,616
16:15:00,2018-12-25,619
16:30:00,2018-12-25,710
16:45:00,2018-12-25,580
17:00:00,2018-12-25,665
17:15:00,2018-12-25,588
17:30:00,2018-12-25,508
17:45:00,2018-12-25,516
18:00:00,2018-12-25,531
18:15:00,2018-12-25,633
18:30:00,2018-12-25,601
18:45:00,2018-12-25,469
19:00:00,2018-12-25,525
19:15:00,2018-12-25,579
19:30:00,2018-12-25,597
19:45:00,2018-12-25,613
20:00:00,2018-12-25,657
20:15:00,2018-12-25,821
20:30:00,2018-12-25,661
20:45:00,2018-12-25,572
21:00:00,2018-12-25,567
21:15:00,2018-12-25,621
21:30:00,2018-12-25,687
21:45:00,2018-12-25,497
22:00:00,2018-12-25,536
22:15:00,2018-12-25,542
22:30:00,2018-12-25,466
22:45:00,2018-12-25,505
23:00:00,2018-12-25,399
23:15:00,2018-12-25,483
23:30:00,2018-12-25,529
23:45:00,2018-12-25,414
