Time,Date,Total
00:00:00,2018-10-09,560674
00:15:00,2018-10-09,385270
00:30:00,2018-10-09,505149
00:45:00,2018-10-09,523883
01:00:00,2018-10-09,467984
01:15:00,2018-10-09,384380
01:30:00,2018-10-09,493090
01:45:00,2018-10-09,443258
02:00:00,2018-10-09,409743
02:15:00,2018-10-09,369873
02:30:00,2018-10-09,378108
02:45:00,2018-10-09,423370
03:00:00,2018-10-09,564163
03:15:00,2018-10-09,362344
03:30:00,2018-10-09,478306
03:45:00,2018-10-09,346807
04:00:00,2018-10-09,398304
04:15:00,2018-10-09,347395
04:30:00,2018-10-09,389344
04:45:00,2018-10-09,350133
05:00:00,2018-10-09,399529
05:15:00,2018-10-09,360670
05:30:00,2018-10-09,390889
05:45:00,2018-10-09,377836
06:00:00,2018-10-09,486758
06:15:00,2018-10-09,379426
06:30:00,2018-10-09,415466
06:45:00,2018-10-09,370125
07:00:00,2018-10-09,425845
07:15:00,2018-10-09,414175
07:30:00,2018-10-09,475287
07:45:00,2018-10-09,520904
08:00:00,2018-10-09,668151
08:15:00,2018-10-09,533202
08:30:00,2018-10-09,580814
08:45:00,2018-10-09,653761
09:00:00,2018-10-09,615534
09:15:00,2018-10-09,580037
09:30:00,2018-10-09,515381
09:45:00,2018-10-09,479712
10:00:00,2018-10-09,644013
10:15:00,2018-10-09,560001
10:30:00,2018-10-09,576255
10:45:00,2018-10-09,581244
11:00:00,2018-10-09,551327
11:15:00,2018-10-09,507367
11:30:00,2018-10-09,570704
11:45:00,2018-10-09,549541
12:00:00,2018-10-09,636088
12:15:00,2018-10-09,526494
12:30:00,2018-10-09,546407
12:45:00,2018-10-09,508037
13:00:00,2018-10-09,563153
13:15:00,2018-10-09,622158
13:30:00,2018-10-09,711223
13:45:00,2018-10-09,645194
14:00:00,2018-10-09,589728
14:15:00,2018-10-09,577481
14:30:00,2018-10-09,563425
14:45:00,2018-10-09,579638
15:00:00,2018-10-09,596996
15:15:00,2018-10-09,503868
15:30:00,2018-10-09,589269
15:45:00,2018-10-09,571595
16:00:00,2018-10-09,584516
16:15:00,2018-10-09,509280
16:30:00,2018-10-09,489856
16:45:00,2018-10-09,432356
17:00:00,2018-10-09,436095
17:15:00,2018-10-09,391964
17:30:00,2018-10-09,415156
17:45:00,2018-10-09,388539
18:00:00,2018-10-09,444998
18:15:00,2018-10-09,421399
18:30:00,2018-10-09,448420
18:45:00,2018-10-09,433197
19:00:00,2018-10-09,458882
19:15:00,2018-10-09,424392
19:30:00,2018-10-09,609063
19:45:00,2018-10-09,419414
20:00:00,2018-10-09,492467
20:15:00,2018-10-09,429346
20:30:00,2018-10-09,392897
20:45:00,2018-10-09,611796
21:00:00,2018-10-09,527358
21:15:00,2018-10-09,361072
21:30:00,2018-10-09,372374
21:45:00,2018-10-09,438581
22:00:00,2018-10-09,489758
22:15:00,2018-10-09,384687
22:30:00,2018-10-09,395389
22:45:00,2018-10-09,366453
23:00:00,2018-10-09,1234055
23:15:00,2018-10-09,1401565
23:30:00,2018-10-09,630013
23:45:00,2018-10-09,345575
