Time,Date,Total
00:00:00,2019-01-29,101271
00:15:00,2019-01-29,117497
00:30:00,2019-01-29,75074
00:45:00,2019-01-29,64473
01:00:00,2019-01-29,67082
01:15:00,2019-01-29,55855
01:30:00,2019-01-29,74096
01:45:00,2019-01-29,61257
02:00:00,2019-01-29,68490
02:15:00,2019-01-29,64620
02:30:00,2019-01-29,67060
02:45:00,2019-01-29,62412
03:00:00,2019-01-29,70003
03:15:00,2019-01-29,61403
03:30:00,2019-01-29,69830
03:45:00,2019-01-29,63318
04:00:00,2019-01-29,70347
04:15:00,2019-01-29,66769
04:30:00,2019-01-29,75647
04:45:00,2019-01-29,65816
05:00:00,2019-01-29,68916
05:15:00,2019-01-29,65551
05:30:00,2019-01-29,67055
05:45:00,2019-01-29,61057
06:00:00,2019-01-29,75865
06:15:00,2019-01-29,71831
06:30:00,2019-01-29,75859
06:45:00,2019-01-29,67800
07:00:00,2019-01-29,79715
07:15:00,2019-01-29,85666
07:30:00,2019-01-29,105880
07:45:00,2019-01-29,140470
08:00:00,2019-01-29,180421
08:15:00,2019-01-29,178248
08:30:00,2019-01-29,173223
08:45:00,2019-01-29,152523
09:00:00,2019-01-29,137419
09:15:00,2019-01-29,124559
09:30:00,2019-01-29,146731
09:45:00,2019-01-29,123848
10:00:00,2019-01-29,206883
10:15:00,2019-01-29,192717
10:30:00,2019-01-29,143196
10:45:00,2019-01-29,143834
11:00:00,2019-01-29,151491
11:15:00,2019-01-29,132470
11:30:00,2019-01-29,144882
11:45:00,2019-01-29,134250
12:00:00,2019-01-29,193545
12:15:00,2019-01-29,215889
12:30:00,2019-01-29,203820
12:45:00,2019-01-29,146100
13:00:00,2019-01-29,156250
13:15:00,2019-01-29,139141
13:30:00,2019-01-29,168944
13:45:00,2019-01-29,160785
14:00:00,2019-01-29,190957
14:15:00,2019-01-29,199132
14:30:00,2019-01-29,150896
14:45:00,2019-01-29,151132
15:00:00,2019-01-29,123030
15:15:00,2019-01-29,117420
15:30:00,2019-01-29,164803
15:45:00,2019-01-29,164909
16:00:00,2019-01-29,141327
16:15:00,2019-01-29,110987
16:30:00,2019-01-29,107458
16:45:00,2019-01-29,97569
17:00:00,2019-01-29,82832
17:15:00,2019-01-29,68576
17:30:00,2019-01-29,90691
17:45:00,2019-01-29,128189
18:00:00,2019-01-29,126579
18:15:00,2019-01-29,120152
18:30:00,2019-01-29,129624
18:45:00,2019-01-29,106407
19:00:00,2019-01-29,109597
19:15:00,2019-01-29,115851
19:30:00,2019-01-29,122332
19:45:00,2019-01-29,134249
20:00:00,2019-01-29,130041
20:15:00,2019-01-29,130460
20:30:00,2019-01-29,119783
20:45:00,2019-01-29,71425
21:00:00,2019-01-29,69190
21:15:00,2019-01-29,61859
21:30:00,2019-01-29,69532
21:45:00,2019-01-29,64038
22:00:00,2019-01-29,67092
22:15:00,2019-01-29,62542
22:30:00,2019-01-29,70831
22:45:00,2019-01-29,65088
23:00:00,2019-01-29,66539
23:15:00,2019-01-29,63165
23:30:00,2019-01-29,84299
23:45:00,2019-01-29,102154
