Time,Date,Total
00:00:00,2019-01-06,14933
00:15:00,2019-01-06,14233
00:30:00,2019-01-06,13276
00:45:00,2019-01-06,30984
01:00:00,2019-01-06,8659
01:15:00,2019-01-06,20057
01:30:00,2019-01-06,26712
01:45:00,2019-01-06,25263
02:00:00,2019-01-06,22087
02:15:00,2019-01-06,29122
02:30:00,2019-01-06,43193
02:45:00,2019-01-06,25852
03:00:00,2019-01-06,23006
03:15:00,2019-01-06,29033
03:30:00,2019-01-06,42509
03:45:00,2019-01-06,22378
04:00:00,2019-01-06,18468
04:15:00,2019-01-06,18596
04:30:00,2019-01-06,28641
04:45:00,2019-01-06,55095
05:00:00,2019-01-06,17200
05:15:00,2019-01-06,17866
05:30:00,2019-01-06,36302
05:45:00,2019-01-06,39776
06:00:00,2019-01-06,22529
06:15:00,2019-01-06,19205
06:30:00,2019-01-06,35569
06:45:00,2019-01-06,37410
07:00:00,2019-01-06,21910
07:15:00,2019-01-06,16370
07:30:00,2019-01-06,16412
07:45:00,2019-01-06,17107
08:00:00,2019-01-06,14735
08:15:00,2019-01-06,13367
08:30:00,2019-01-06,15379
08:45:00,2019-01-06,13814
09:00:00,2019-01-06,15764
09:15:00,2019-01-06,21377
09:30:00,2019-01-06,13744
09:45:00,2019-01-06,13781
10:00:00,2019-01-06,16614
10:15:00,2019-01-06,14797
10:30:00,2019-01-06,14047
10:45:00,2019-01-06,12692
11:00:00,2019-01-06,13993
11:15:00,2019-01-06,16064
11:30:00,2019-01-06,13280
11:45:00,2019-01-06,13128
12:00:00,2019-01-06,12801
12:15:00,2019-01-06,14058
12:30:00,2019-01-06,14185
12:45:00,2019-01-06,12464
13:00:00,2019-01-06,13019
13:15:00,2019-01-06,12621
13:30:00,2019-01-06,14598
13:45:00,2019-01-06,12461
14:00:00,2019-01-06,12790
14:15:00,2019-01-06,12564
14:30:00,2019-01-06,12880
14:45:00,2019-01-06,13263
15:00:00,2019-01-06,13831
15:15:00,2019-01-06,12531
15:30:00,2019-01-06,12672
15:45:00,2019-01-06,12883
16:00:00,2019-01-06,14196
16:15:00,2019-01-06,12681
16:30:00,2019-01-06,14877
16:45:00,2019-01-06,16568
17:00:00,2019-01-06,17126
17:15:00,2019-01-06,15673
17:30:00,2019-01-06,16245
17:45:00,2019-01-06,16221
18:00:00,2019-01-06,16677
18:15:00,2019-01-06,16727
18:30:00,2019-01-06,16421
18:45:00,2019-01-06,15909
19:00:00,2019-01-06,15980
19:15:00,2019-01-06,16480
19:30:00,2019-01-06,16322
19:45:00,2019-01-06,15603
20:00:00,2019-01-06,12750
20:15:00,2019-01-06,12385
20:30:00,2019-01-06,13804
20:45:00,2019-01-06,11863
21:00:00,2019-01-06,12251
21:15:00,2019-01-06,12639
21:30:00,2019-01-06,13325
21:45:00,2019-01-06,12719
22:00:00,2019-01-06,16433
22:15:00,2019-01-06,16468
22:30:00,2019-01-06,15841
22:45:00,2019-01-06,15773
23:00:00,2019-01-06,15514
23:15:00,2019-01-06,15525
23:30:00,2019-01-06,17005
23:45:00,2019-01-06,15884
