Time,Date,Total
00:00:00,2018-10-13,15650
00:15:00,2018-10-13,11989
00:30:00,2018-10-13,13126
00:45:00,2018-10-13,13080
01:00:00,2018-10-13,13353
01:15:00,2018-10-13,14983
01:30:00,2018-10-13,13278
01:45:00,2018-10-13,13061
02:00:00,2018-10-13,18291
02:15:00,2018-10-13,18772
02:30:00,2018-10-13,17993
02:45:00,2018-10-13,12584
03:00:00,2018-10-13,14282
03:15:00,2018-10-13,13072
03:30:00,2018-10-13,13545
03:45:00,2018-10-13,13629
04:00:00,2018-10-13,15142
04:15:00,2018-10-13,13668
04:30:00,2018-10-13,14132
04:45:00,2018-10-13,15732
05:00:00,2018-10-13,14849
05:15:00,2018-10-13,10285
05:30:00,2018-10-13,4975
05:45:00,2018-10-13,7046
06:00:00,2018-10-13,6100
06:15:00,2018-10-13,9873
06:30:00,2018-10-13,10983
06:45:00,2018-10-13,10696
07:00:00,2018-10-13,11522
07:15:00,2018-10-13,11776
07:30:00,2018-10-13,13741
07:45:00,2018-10-13,12902
08:00:00,2018-10-13,16216
08:15:00,2018-10-13,15671
08:30:00,2018-10-13,14432
08:45:00,2018-10-13,12397
09:00:00,2018-10-13,12154
09:15:00,2018-10-13,10425
09:30:00,2018-10-13,12017
09:45:00,2018-10-13,10205
10:00:00,2018-10-13,10807
10:15:00,2018-10-13,13318
10:30:00,2018-10-13,12131
10:45:00,2018-10-13,11312
11:00:00,2018-10-13,12839
11:15:00,2018-10-13,9598
11:30:00,2018-10-13,13243
11:45:00,2018-10-13,12130
12:00:00,2018-10-13,11516
12:15:00,2018-10-13,10139
12:30:00,2018-10-13,9512
12:45:00,2018-10-13,8084
13:00:00,2018-10-13,17269
13:15:00,2018-10-13,16116
13:30:00,2018-10-13,16255
13:45:00,2018-10-13,9486
14:00:00,2018-10-13,8348
14:15:00,2018-10-13,10098
14:30:00,2018-10-13,10528
14:45:00,2018-10-13,9966
15:00:00,2018-10-13,9344
15:15:00,2018-10-13,11113
15:30:00,2018-10-13,10525
15:45:00,2018-10-13,12613
16:00:00,2018-10-13,15992
16:15:00,2018-10-13,9427
16:30:00,2018-10-13,8487
16:45:00,2018-10-13,8663
17:00:00,2018-10-13,10550
17:15:00,2018-10-13,11487
17:30:00,2018-10-13,13727
17:45:00,2018-10-13,11935
18:00:00,2018-10-13,12530
18:15:00,2018-10-13,11117
18:30:00,2018-10-13,11254
18:45:00,2018-10-13,11816
19:00:00,2018-10-13,11990
19:15:00,2018-10-13,11312
19:30:00,2018-10-13,12186
19:45:00,2018-10-13,9621
20:00:00,2018-10-13,11952
20:15:00,2018-10-13,7860
20:30:00,2018-10-13,8321
20:45:00,2018-10-13,7848
21:00:00,2018-10-13,7611
21:15:00,2018-10-13,8105
21:30:00,2018-10-13,9383
21:45:00,2018-10-13,8615
22:00:00,2018-10-13,13150
22:15:00,2018-10-13,11683
22:30:00,2018-10-13,11904
22:45:00,2018-10-13,11530
23:00:00,2018-10-13,12228
23:15:00,2018-10-13,11450
23:30:00,2018-10-13,12064
23:45:00,2018-10-13,11274
