Time,Date,Total
00:00:00,2018-10-29,14623
00:15:00,2018-10-29,13048
00:30:00,2018-10-29,13545
00:45:00,2018-10-29,12885
01:00:00,2018-10-29,14147
01:15:00,2018-10-29,14901
01:30:00,2018-10-29,12661
01:45:00,2018-10-29,13421
02:00:00,2018-10-29,14285
02:15:00,2018-10-29,13803
02:30:00,2018-10-29,13147
02:45:00,2018-10-29,13374
03:00:00,2018-10-29,10877
03:15:00,2018-10-29,11225
03:30:00,2018-10-29,10683
03:45:00,2018-10-29,12422
04:00:00,2018-10-29,15092
04:15:00,2018-10-29,13851
04:30:00,2018-10-29,15226
04:45:00,2018-10-29,14024
05:00:00,2018-10-29,17329
05:15:00,2018-10-29,15437
05:30:00,2018-10-29,13322
05:45:00,2018-10-29,13912
06:00:00,2018-10-29,15558
06:15:00,2018-10-29,15884
06:30:00,2018-10-29,15905
06:45:00,2018-10-29,19904
07:00:00,2018-10-29,17270
07:15:00,2018-10-29,21053
07:30:00,2018-10-29,34607
07:45:00,2018-10-29,48762
08:00:00,2018-10-29,38817
08:15:00,2018-10-29,42911
08:30:00,2018-10-29,31677
08:45:00,2018-10-29,35544
09:00:00,2018-10-29,39003
09:15:00,2018-10-29,37015
09:30:00,2018-10-29,28804
09:45:00,2018-10-29,27465
10:00:00,2018-10-29,26305
10:15:00,2018-10-29,33927
10:30:00,2018-10-29,33422
10:45:00,2018-10-29,33924
11:00:00,2018-10-29,27526
11:15:00,2018-10-29,23475
11:30:00,2018-10-29,42027
11:45:00,2018-10-29,41843
12:00:00,2018-10-29,30944
12:15:00,2018-10-29,37110
12:30:00,2018-10-29,28772
12:45:00,2018-10-29,31836
13:00:00,2018-10-29,27814
13:15:00,2018-10-29,32766
13:30:00,2018-10-29,31966
13:45:00,2018-10-29,32398
14:00:00,2018-10-29,29178
14:15:00,2018-10-29,36147
14:30:00,2018-10-29,23570
14:45:00,2018-10-29,27593
15:00:00,2018-10-29,32381
15:15:00,2018-10-29,31519
15:30:00,2018-10-29,39751
15:45:00,2018-10-29,39976
16:00:00,2018-10-29,39623
16:15:00,2018-10-29,23846
16:30:00,2018-10-29,18793
16:45:00,2018-10-29,20088
17:00:00,2018-10-29,14876
17:15:00,2018-10-29,14343
17:30:00,2018-10-29,14376
17:45:00,2018-10-29,12744
18:00:00,2018-10-29,13430
18:15:00,2018-10-29,12753
18:30:00,2018-10-29,12741
18:45:00,2018-10-29,12157
19:00:00,2018-10-29,12935
19:15:00,2018-10-29,13496
19:30:00,2018-10-29,13184
19:45:00,2018-10-29,13944
20:00:00,2018-10-29,13540
20:15:00,2018-10-29,8821
20:30:00,2018-10-29,9789
20:45:00,2018-10-29,9237
21:00:00,2018-10-29,8927
21:15:00,2018-10-29,9259
21:30:00,2018-10-29,9799
21:45:00,2018-10-29,10200
22:00:00,2018-10-29,9555
22:15:00,2018-10-29,10015
22:30:00,2018-10-29,9760
22:45:00,2018-10-29,13160
23:00:00,2018-10-29,15055
23:15:00,2018-10-29,16218
23:30:00,2018-10-29,13541
23:45:00,2018-10-29,13770
